,year,month,week,pct_de_마포구,pct_de_영등포구,pct_de_관악구,pct_de_송파구,pct_de_구로구,pct_de_중구,pct_de_양천구,pct_de_강서구,pct_de_금천구,pct_de_강북구,pct_de_강동구,pct_de_도봉구,pct_de_광진구,pct_de_서초구,pct_de_서대문구,pct_de_노원구,pct_de_강남구,pct_de_성동구,pct_de_은평구,pct_de_중랑구,pct_de_성북구,pct_de_동대문구,pct_de_동작구,pct_de_종로구,pct_de_용산구,pct_de_서북권,pct_de_서남권,pct_de_동남권,pct_de_도심권,pct_de_동북권
246,2014,5,19,0.11605376782077403,-0.12627138742401478,0.24555276043304408,0.15337131944994864,0.009384101310588644,0.04134838639747618,0.018058149621711816,-0.027519093243552728,0.5798268025710671,-1.0,-0.0809749390564316,-0.02588485224010817,inf,-0.03274083827079188,-0.11930837090239677,0.019523827988677356,-0.20074786851313398,0.05835290663534942,0.0756028859920832,-0.010416306987558133,0.10454087482194363,0.1692659044718996,0.17353426465735322,0.24985500653892068,-0.009499770933639962,0.07780601132899778,-0.014430994419603826,-0.03271221459509288,0.08926088867658577,0.10503211077684615
253,2014,5,20,0.1578921147832486,0.14207620260315523,0.02341469132351759,0.052493792258871075,-0.0017400078359388615,-0.014785881373295617,0.010480191534534944,0.02434952268341295,-0.32755899882027895,0.0,-0.020215494369435705,-0.1777786431965106,0.0001519295047098801,0.5150658248689008,0.011447251477157083,-0.1619092897214035,0.05144154063154249,-0.2902921299828157,-1.0,-0.01606224848216975,-1.0,-0.2090772254045239,-0.4849745983540482,-0.1748312194056738,-0.35679565050441564,0.2183312269426978,0.023347505602747454,0.09827021813129533,-0.1967341980974614,-0.10321865934246333
260,2014,5,21,-0.2139913901319851,-0.030490559994509003,-0.017052197286660742,-0.007082805855811891,-0.09672768563760248,0.1136491696322659,0.010231794000626016,0.01826763975473522,0.20086833244727975,inf,-0.06836473729737869,0.3530526216075405,-0.12335462224834737,-0.4988528614288694,0.24966812490571733,0.40375000945444106,0.043616315814403395,0.24298720405648222,inf,-0.08557041029823753,inf,-0.11014193957656038,0.7376211795823779,-0.17988186993931798,0.5032121948075736,-0.18557465761191427,-0.005719898272761426,-0.0756688616451906,0.14742156373834403,0.02247844937790533
267,2014,5,22,0.1493790794328569,0.050636449857734744,0.012103347326743341,0.03302235738944592,0.0709221398123494,0.03931189209701147,0.007616866630158814,-0.026012800721865292,-0.1887405002582453,-0.10655292163672048,-0.030024726245143074,-0.2763678370147373,0.14671970587348948,0.509617108464592,-0.08417983957122421,-0.259448042501374,0.041781687914866694,-0.0057128631140346275,0.021521623718707916,0.11395718606996041,-0.07953539526274855,0.0896283660496815,-0.32784733229525265,0.33597153254575796,-0.09453751173369929,0.11119687286967306,0.010261081657723548,0.11462443585974613,0.059051500112993205,0.03611227912247106
274,2014,6,23,-0.12595054595267186,-0.11842682989367481,0.05504081402222338,-0.26948021722265336,-0.03631918899912412,-0.4002171490064952,-0.04777667984189726,-0.24255449591280664,0.08909569284739827,0.0729893701519273,-0.04124302015052206,0.33312371001031993,-0.06901856076135204,-0.202912135452895,0.09191743445766942,0.0,-0.09380700260139552,-0.026685818958132934,0.5675621651874949,-0.4271092621281485,-0.07676167162091285,0.1093318379130579,-1.0,-0.2974609021194372,-0.10791682449809592,-0.06541684290360705,-0.0748115545363206,-0.18649532555773352,-0.25804912243541955,-0.06473359262335943
281,2014,6,24,0.21844402858766987,0.16577887548848347,-0.06538074133763083,0.35788052268872983,0.015731994039994035,0.3103183121605819,-0.38644303775575495,0.03301466818954424,0.061004089009779605,-0.013639513639513545,0.07954936796045708,-0.05695796794677932,0.1292060295833488,0.0903398942519682,-0.041338475745559156,0.24304797660103894,0.3332295655944977,-0.0661756343253268,-0.3342344410157013,0.45434289418246654,0.13996212121212137,-0.2021025631424238,0.0,0.244227660910443,0.13407902382335846,0.08139126132948493,0.026383230012258174,0.2790037307454707,0.18792249269949268,-0.000355373427303074
288,2014,6,25,-0.1514456972422723,-0.07726908996123893,-0.056192005517895605,-0.06213878167133602,0.07993274294723385,0.005143001524154034,0.5956589453210337,0.32866114129173063,0.3381233081185011,-1.0,-0.11265698462849938,-0.12773516661108708,-0.04604295564860539,-0.5633696964175909,-0.097928269222467,0.1525838908497077,-0.22836445392746685,-0.06659668495470528,0.1142550692068034,0.20585531630407505,-0.20000553801849685,0.11915279293231484,inf,-0.1584469611203002,-0.07893310736912629,-0.07704090049695755,0.05105546055065813,-0.20765656674853972,-0.065804829472489,0.029610639451235432
295,2014,6,26,0.02485202531532793,0.01022736678861369,0.1238709677419354,-0.050868249330837445,-0.07547348962835554,-0.05032354324451427,-0.14037988637327226,0.23347675856073868,-0.13262749250044126,0.0,0.03037738927105127,-1.0,0.40060446183679543,1.3905323239247718,-0.03389468016690844,-0.10270649085521466,0.29781343403446336,0.08537391084628321,0.03790652502750258,-0.180057289380674,-1.0,0.0318197900695838,0.13224852888360905,0.2033326340942878,-0.1728284124946513,-0.060690833409456246,0.011539400278165468,0.2815132737578574,-0.0270693011317632,0.03417888547571546
302,2014,6,27,0.1017672530639051,-0.05343337950223015,-0.2161300373557672,0.03148526210008895,-0.016271654970609006,-0.13401243211858338,0.12473797780517892,-0.29986441605942804,0.46358696842889424,inf,0.0710767336257987,inf,-0.31875841939829375,-0.022364635510989106,0.016792911505799424,-0.28217056895936965,-0.16967797801877538,-0.038030722259326466,-0.14335161991512246,0.21851272732395155,inf,-0.11908680809558647,0.08957154011321511,-0.08567725505354828,0.45495145965892436,0.08253131340168962,0.005299645983818602,-0.11521353446007332,0.12178556505357663,-0.10433463643971153
309,2014,7,28,0.011208964187266135,0.020620523101067434,0.12606258303539608,-0.13027885242532822,0.050052270073114746,0.3474724169550685,-0.06432059346150854,0.19632473952262752,-0.004921834008106418,0.033228200962120535,-0.03268063090575957,0.15179606025492465,-0.23104739410251462,-0.15021329915445536,-0.04694271950890261,0.37989025024835654,-0.047075652745881325,0.08720712755466375,0.321094044523494,0.03399960694096027,1.1862702229995628,-0.04171481955641665,-0.12688388758257751,0.1106164979731914,-0.22320063524420164,-0.007894666025948904,0.043703696236928824,-0.1028258699395539,-0.008616907099340376,0.07000853646456862
316,2014,7,29,0.02458077272090109,0.002614906703733544,0.14305309661753673,0.15709181461612598,-0.04048586374618046,-0.09630328840496982,0.17001728194963794,0.006059011913859713,-0.11763796136373406,-0.15715959546127278,-0.06261467719530223,0.052635814889336,0.15474730638728484,-0.0074231654538599035,0.038624113792409265,-0.01990092391024889,0.07864138579322688,0.08904610356098397,0.40992254981945364,0.03790165693969283,-0.18934374999999992,0.026495374683160433,-0.2577650106440279,0.17424259387805363,0.045499969486146874,0.1585344807081117,-0.04831315096945987,0.13289315891672704,0.00977917453736965,-0.024530327851496447
323,2014,7,30,-0.04018045501251921,0.12899109238291073,-0.08842378970915621,-0.24379846475379396,-0.0032050027614337617,0.03854219803888226,0.09045789104746649,-0.057685915524996245,-0.001638649933384917,-1.0,-0.039756553713506726,0.012997935621989587,0.07463425195632678,0.7621790801052344,0.015475165087568188,0.20483402707334997,0.11357505776640164,-0.4377395237796067,-0.48641770286259944,-1.0,-0.23216529817663167,-0.16379989588169908,0.18245274543004264,0.04053165015589122,0.23474580908775833,-0.1444194269248299,0.038143631702654446,0.02307616353448272,0.12190290147777838,-0.12995522076345878
330,2014,7,31,-0.14000085695378306,-0.1255798583063682,-0.08664853146273788,0.2674427683242038,0.05493847627468318,-0.026746243986870533,-0.22365265126803113,-0.0530255757589303,-0.03059138334510625,inf,0.2543492182960969,-1.0,-1.0,-0.4061932096064248,-0.029478498119822394,-0.03138336478443893,-0.12793239727691885,0.41531929158053504,0.44948829463881546,inf,0.23861354325648643,0.3821348196445473,-0.1971419386890324,-0.35846039658395346,0.18351307430935138,-0.01646134829567658,-0.06399654236488028,-0.057789604908779046,-0.1836054299791765,0.14167201078722091
337,2014,8,32,0.2138045538170832,0.013244916241757165,0.10076121794871828,0.001328566632227579,0.0161880898542881,0.18611397054405776,0.06658999802852117,-0.04934495142979023,-0.050695190831381076,0.2268378416127379,-0.028152982742399302,inf,inf,0.24174209321681217,-0.28246501414728475,-0.16206090396834916,0.14781415942591747,0.0937282890166109,-0.14787910897945344,0.600588469978057,-0.18113427802457926,-0.044021328918214975,0.040039311323845306,0.5971719335832888,-0.5186488915518275,0.020947489444168355,-0.006995262066054941,0.07009025213943709,0.10541088102426177,0.0390198014818568
344,2014,8,33,-0.11463651346553594,0.08580306114618397,-0.02048586193280344,-0.041308108572604474,-0.10452331797187497,-0.3012375796281588,-0.05025323006968463,0.0650769729993812,0.02795425572307031,-0.3655827522413547,0.04050043327556341,-1.0,0.19481697440881107,-0.13580376208014044,0.3530488269058023,-0.12603641306291802,-0.007854090706192585,-0.17882922644139942,-0.05786337605672209,0.09552889858233371,0.5975527660079991,-0.2347863552623759,0.26068899543858426,-0.2811849785075089,0.5442041387894818,-0.10526899754267616,0.009376602581145477,0.006789141491513551,-0.130984076979886,-0.09362417891782215
351,2014,8,34,-0.06076125361939866,-0.08252283214196421,0.05425178939001696,0.06340027547799965,-0.035490898362802836,0.057296952474845675,0.0939551109575778,-0.06007070350671084,-0.14700106962116277,0.5429167461109676,-0.08681990582176913,inf,-0.16850233163431305,0.0681486144399861,0.15237381511788084,0.23428585460885487,-0.035019508675878,0.27085813454689744,-0.06203255456515033,-0.39833906885469694,0.022457427558684184,0.5656554049636553,0.17234997455235268,0.1779271620399936,0.09769663260987849,0.035098350961971336,-0.039804533680213416,-0.022184090948930257,0.17197260480168608,0.19259396514927252
358,2014,8,35,0.057878151022745516,-0.03503324815129283,-0.08154260655438716,-0.01576703348556585,0.09172003764662673,0.6434284982950753,-0.07584521403045297,0.09320178502812015,0.001813086036196232,-0.23291269287431193,0.18787465681198512,0.07256661388383878,-0.09058105219957446,-0.050463507911070904,-0.13540049408754928,-0.00427086856468295,-0.09494789845173535,0.04074240590235756,-0.002525533065226959,0.5151185692901596,-0.33889306407428066,0.1404386893983396,0.140137343121004,-0.10440320655675361,-0.23839290631712295,0.09515727751052494,-0.0027677022143400842,-0.03151021739784554,0.038490559979450056,-0.041465116220708476
365,2014,9,36,0.26502248694412156,0.01102614635672805,0.09389466042240491,0.11835515722960643,0.08304300570052692,-0.33953374533439395,0.1462173914089704,0.024098430784064595,-0.30523115292732983,-1.0,0.11045771627708878,-0.23368267565843426,-1.0,0.09009080771068967,-0.11037952667867579,-0.059968696926304466,0.08910390505936672,-0.1738827991386721,0.2115236115236112,-1.0,0.07552255225522564,0.03157682165755982,-1.0,0.1935798858436717,0.020748213231128965,0.10200763466704355,0.03933195083174312,0.08719341024752225,-0.04772063806159532,-0.026831009644271764
372,2014,9,37,-0.11317461878727764,0.04216812718871732,-0.09328561720604711,-0.13049694698023095,-0.025798106243318464,0.2600181919248068,0.19426652419050638,-0.19639747159969934,0.316971188104169,inf,-0.07923468932119926,0.14121713760187737,inf,-0.4307818779685788,-0.0349578736675511,-1.0,-0.05863699446506032,0.26337468423677834,0.22328826730731532,0.0,-1.0,-0.2925723751082333,inf,-0.29686357582392375,0.46926823508575155,-0.14581583890305339,0.020639693676362647,-0.08353864645275133,0.06266369401935079,-0.06387227643129434
379,2014,9,38,-0.2584122406793652,-0.0036195416682299753,0.12281086269345365,-0.012555480563365307,-0.09695739359026134,0.1215785357637007,-0.1633330794201403,0.06487384419056208,0.17386044612322005,0.6346796496888683,0.05457610149473191,-0.03627799699883283,0.42552439580483337,-0.3472832889373856,0.30080201006787943,inf,0.04152054463565347,0.20836304975377806,-0.1431740242433045,inf,inf,0.09360132826718615,-0.12783559182451143,0.47524766387971584,-0.19684817898357398,-0.06250553393760039,-0.04552775793374153,0.01852303860235649,0.06668098675268608,0.140074420828866
386,2014,9,39,0.08166758680284669,0.061188121701702736,-0.13457302129768722,0.014331109280366405,0.08713660937420298,-0.05983456101456519,0.10923069111562822,-0.0743157035636618,0.12383300503106898,-0.11499215762296666,-0.1968177620868301,0.18606998168999866,-0.057620620361029884,1.892778706526371,0.008607772446026507,0.048108115617857994,0.016424751798594484,-0.3227422516705195,-0.11296676631169655,0.0,-1.0,-0.262448723376301,0.1447487016610154,-1.0,0.07016639817492298,0.026416607964261818,0.03872375651258397,-0.021279440057558663,0.010966002597024183,-0.035814947095018757
393,2014,9,40,0.1441083725395207,-0.004125316075509811,0.06810407432449339,-0.049531425715356625,-0.03191240976442933,-0.2021492051015492,-0.21312790433377093,0.14954744818811871,-0.04057667083254313,-1.0,0.008274389562178852,-0.27303779158107144,0.11152914563361027,-0.061501416430595035,-0.10499191187283607,-0.051207065100326354,-0.060802662124381235,0.25515624351579014,0.2022651055099165,-0.02171356902092969,inf,0.30174376026760075,0.0,inf,0.07959066323215236,0.08547177782124016,0.0025841378508779655,-0.02042949619272938,-0.17365546004204635,0.10851324822490338
400,2014,10,41,0.08597674545468714,-0.003305482641193458,-0.04693534006635669,-0.12760519373526513,0.053726328332790674,0.17491056939636085,0.07094756834241434,-0.08786201997364018,-0.24738064703462626,inf,0.0028732022860014084,0.38828693253072477,0.041592707534097384,-0.18256210570798992,-0.03196534598005896,0.06036818744087902,0.050284301279005295,-0.1723107569721114,-0.08712075781614981,-0.14779647435897436,0.06288069787955197,-0.08520253010582646,-0.2979631816733216,0.23556575061095342,-0.057177004486168914,0.05307061030369398,-0.028690791630632595,-0.024057739713553405,0.04899910282125575,-0.05244221995103171
407,2014,10,42,-0.06694875120105004,0.07847146302675845,0.0501044672824591,0.25930693255809567,-0.023466387568627955,-0.14888457611187378,0.17198246797033034,0.039307137318107754,-0.30882376581413673,-0.19954883377787858,0.01823287671232876,-0.16389345570390168,0.07396514760046169,0.11737793057099277,-0.1904524939243143,-1.0,0.06277058053891293,0.049318173874400184,0.10850530464340391,0.09023239778728476,-0.0972211785078333,0.09526563881631,-0.22723722420641546,0.2215844972151777,0.07485180286106208,-0.07782022940991262,0.06992180718998475,0.11376055907350335,0.054720712786547,0.011392614893865005
414,2014,10,43,0.012535993896419795,-0.1507980911315936,-0.035985358923239175,0.07778680800354998,-0.05452200561608189,0.3299614345030104,-0.08855096228531978,0.15853972326019905,0.15001395478649182,0.17931902373313946,-0.07524451440179747,0.0744320719111482,-0.09686996135438786,-0.021579928353315903,0.19042785870513068,inf,-0.04134148211545019,0.08892304471134627,-0.11739695808661321,-0.2299377614235819,0.1801461407337437,-0.10495325968192293,-1.0,-0.24832128099173556,-0.11573675784388016,-0.008841675094283019,-0.08207396004288625,-0.02861849297267871,0.010779183812138493,-0.024146726605077218
421,2014,10,44,-0.18615269802205814,-0.004532484372624657,0.045445835129837686,-0.14334249313015235,0.05698699377427108,-0.052869278468762326,-0.09344876961457282,0.173790873722256,0.33268616268252216,0.07211133822291704,-0.010852803398411548,-1.0,0.02092042620720913,0.1007950929860233,0.05146864567572118,0.44385318597352974,0.03410773601647854,-0.023748989446544355,0.0029241381568312352,-0.5199163773472206,-1.0,-0.06208884367582246,inf,0.09375867218162348,0.060681034760478036,-0.06905128398398885,0.028869324098959037,0.011783283678456158,0.061842650828968004,0.05958174815702266
428,2014,11,45,0.14833779316715368,0.20919854310945651,-0.09993654335622881,0.03991860751454834,-0.005745602990099297,-0.08356986073266726,-0.05154280980285009,-0.274502079964964,-1.0,0.04999018700759805,0.1361826881593915,inf,0.08439626227993835,-0.10195515298795965,0.35713796253997243,-1.0,0.15343460023821232,-0.21742306638663134,0.14108789684158962,1.2206842923794712,inf,0.057106186051556485,-0.22083826663509365,-0.08280978155808993,-0.2393286478803085,0.1691437235002673,0.021184012652814443,0.14781385816755654,-0.13951830020010303,-0.08316959082647446
435,2014,11,46,0.004227773844442284,-0.10942024282671137,0.30552181081181584,0.036164159972378096,0.06530872508570451,0.0448021088203614,0.22336957360670961,-0.09559381879418094,inf,-0.047610146862483216,-0.0020185196372015657,0.13741202408208264,0.03681672204445552,0.10565293152931532,-0.10366823471989639,inf,-0.11048898347744951,0.11191571144210322,-0.028859048402381626,-0.025526997688913644,0.1456058432159275,0.20574389442491436,0.18281971796742047,-1.0,0.5410145020123942,-0.05698551233833493,-0.01393414565781681,-0.1265759855566313,0.25474989170820383,0.15416331223162438
442,2014,11,47,0.01353165790427835,0.08980558382871218,0.08147215721674894,-0.1951752871707031,-0.07546382808328878,-0.2611805354272615,-0.010663658068649884,0.21922228313315784,0.24210013465604852,0.06249474303978464,-0.11353552438493952,-0.08154098482871719,0.07337235180832735,0.28600366190001636,-0.037410495218066164,0.18763121374942182,0.12295117878718553,-1.0,-0.2422900594701084,0.45610693880484376,-0.032348071847659754,0.01814984257169372,-1.0,inf,-1.0,-0.056914688867359065,0.0486770778069856,0.08104730459007659,-0.2499370064514902,0.09490265776931217
449,2014,11,48,0.06370061251126424,-0.054975758849590495,-0.3005487355564961,0.5056822073741043,0.04689471645781529,0.23069258597976483,-0.04001425947769999,0.07744203547264283,0.2166126293036903,-0.16247097318978243,0.15963263375067704,0.15907384484263076,-0.09285155631421127,-0.16639272961451768,-0.11585528411935675,-0.12661792905081493,-0.041773885902548935,inf,0.7005783226214051,-1.0,0.07007456446791194,-0.0838580264110994,inf,-0.15434408623052487,inf,0.18240839330026648,-0.018704211296892037,0.048195110783605166,0.08959499625352851,-0.06660495982856585
456,2014,12,49,0.08359002539394655,0.06823052800118745,0.10569765382813556,-0.14937109519319325,-0.05580915215199089,0.29273686555567036,0.15522672701997875,-0.060877993421242005,0.004771573604060775,-0.23022149406093462,0.0038358653409376053,-0.21490598410308492,0.1473913933405986,-0.0708629640626216,-0.0594380522675374,0.025168667810177237,-0.022483973575975424,0.011963454576797039,-0.23616752221019577,inf,0.03282490411203298,-0.13517212018002678,0.24491807317974623,-1.0,0.10989051412214002,-0.04018978797720296,0.0345289931821231,-0.06958665522948082,0.2293983825981274,0.025818158362207466
463,2014,12,50,-0.13176601714330805,-0.03924273122863098,-0.04755152183520295,-0.1139364787320497,0.1324431514307991,-0.21190009835486767,-0.013566785739858145,-0.16222764925840438,-0.28949378599575626,0.27121193516699416,-0.20574815224495957,-1.0,-0.12215710712170647,-0.013439809385529022,0.09905818604051086,-0.16974043792038007,-0.047303227360925515,0.3864203640745363,0.10090189943716044,-0.09983254168027056,-0.02582908714051302,0.16288078577540221,-0.2840425531914894,0.0,0.2332996881543863,-0.014646605037620053,-0.02993973431931829,-0.05138458196585349,0.08427007828141675,-0.09347036816910881
470,2014,12,51,0.03529396403330143,0.08373631874374299,-0.014640275532577962,-0.00407893896706113,0.017742809631445144,-0.14837333333333336,-0.10049639120454601,-0.12001964004618093,0.3988748385922398,-0.4153566282710712,0.12324255412682716,inf,0.02044042572472904,-0.03747869456656405,0.3616910863001861,0.024396240407557945,-0.07165050865876144,-0.3039178597757344,-0.17528738073593253,-1.0,-0.07760025000166226,0.22208311224926924,-1.0,inf,-0.272449832163117,0.08691785299083787,0.02718805773816113,-0.08769248832795451,-0.22530682603670937,0.03559407703025208
477,2014,12,52,0.014636693358415664,-0.1658178094922752,-0.02989786498281144,0.03906865526911685,-0.07238036401653758,0.3773213092852372,0.0906899904187568,0.19956557933918284,-1.0,0.9642581782134596,-0.04417837920766965,-0.0812614051094892,0.010408397045856166,0.020040774186803167,-0.2511989502887376,0.0770824726719519,0.12516599681410323,0.05046648225695205,0.11526620960583212,0.0,-0.001101435903350434,-0.2713972641476089,inf,0.12043626952583408,0.18964343134371076,-0.08342770683188061,-0.07898538921329601,0.09390047163798232,0.15121964468399085,0.044991597056305066
484,2014,12,1,0.06882438554539028,0.18251003293427104,0.2674000770817744,0.20692995107604406,0.09169147041395331,-0.16008984649707803,-0.1886040865047679,0.0019242814518809492,inf,-0.1809235427706284,0.16468199373028436,-0.010958696266870849,-0.051840149292953996,0.2535729156657378,-0.09805456592999451,0.1272419545338317,-0.08963864306784675,-0.04213428493097393,0.05136171195443007,inf,0.06615036456739753,-0.18793085883112026,-1.0,-1.0,-0.1033160025064781,0.04070635375288312,0.11029869181709695,0.051380240534438126,-0.11121366592900606,-0.07537447584827395
491,2015,1,2,-0.05317840938811269,0.07146941736801171,0.0031791774465306233,-0.11920591870566377,-0.0845665414629091,-0.029608456671827432,-0.019354077739513698,-0.056217491111119844,-0.29517284512167385,0.487933867323886,0.056637956168086534,0.12100969249006344,-0.16500239469767564,-0.039593436524281156,0.2800714799600823,-0.04990440390161699,0.20273189136245562,-0.10451556314702182,0.11210580572606732,-1.0,-0.14980619367997372,0.3344345474567527,0.0,inf,-0.08123105398845998,0.010716761431205368,-0.010533612905586187,0.08378630854978963,-0.026942862550109026,-0.05346186952921128
498,2015,1,3,0.07641092273036731,-0.10863588880990316,-0.3030943292722341,0.16719206187692448,-0.034904309187896776,-0.11584021065237515,0.1753098112010305,0.1194294094104893,-0.054289517202436244,0.0769177680389248,0.016857267481835247,0.10185116070762112,-0.03249152182474824,-0.13403674557440892,-0.2409938901680656,-1.0,-0.12129382052239068,0.26371979719995164,-0.0027287436087043426,inf,0.14834050851544256,0.09476473740923086,inf,-0.012026087579731892,0.16243812390020906,0.0620770338258434,-0.0624866179228839,-0.06497826676948137,0.07318473559257166,0.06896436382032278
505,2015,1,4,-0.05783499345898391,0.02224671195305028,0.38987339073180904,-0.16302046979387752,0.02525761764333323,0.34198593374051445,-0.1345971609808928,-0.021539070952133477,0.47832700700871444,-0.6392164402290011,-0.18529313227705857,-0.13208346035294516,-0.2366119780662771,-0.13888940092165902,0.20708476155215028,inf,0.09625805553460909,-0.32264291542017964,-0.18345757448527722,0.38629974048442905,0.1562351440433556,0.1611221941842491,0.3269821437867666,0.2513855439166641,-0.1952871479729431,-0.09135433706891805,0.051204523332661234,-0.005421152581199795,0.03804874717145279,-0.11958733666807175
512,2015,1,5,0.08898709758755463,0.06239616366643741,0.006126092593387034,-0.192095212809411,-0.0961050038608896,0.02373108737967522,0.22865738564397153,-0.10325812730408868,-1.0,0.776378115933448,0.40122704539696197,0.14094483579526607,0.3357122975004174,0.42244770176762403,-0.42589147900423474,-1.0,-0.005851919536972061,0.3863774882138826,0.11522722377773009,-1.0,-1.0,0.09811157951828009,-0.2981463318948607,-0.5349640012521304,0.12347863031861306,0.0078726946172194,-0.01013257280147195,0.06205481757429343,-0.08765898606979206,0.22738913420766704
519,2015,2,6,0.037041098224225744,-0.01985809522806181,-0.1456210151021785,0.248723928215564,0.1885840848355702,-0.23609631235379847,-0.06556627188217401,0.23572423275193888,inf,0.20366651389525448,-0.2971269961924876,-0.08714725500256548,0.02341894020855717,-0.018158013544018137,0.7962498276575212,inf,0.2592705952515739,-0.02260662560057003,-0.03276792145563867,inf,inf,-0.04634931266878206,-0.16820614580567628,0.6901329444101647,0.09799737329893166,0.07831822904179653,0.030462781778557435,0.1206573138962177,0.0578346252043227,-0.06677338774441122
526,2015,2,7,-0.1796799972036892,-0.01515142872788,0.08791493546838791,0.01939713344849925,-0.14943295852047456,0.06052850970364032,-0.053432251157735866,0.010735354578029765,-0.3280806506754017,-1.0,0.0521961889662057,0.4580370776307039,-0.17397466127475536,-0.04577014686543002,-0.1445096022474326,0.02547295104626146,-0.1695609567006725,-0.1618283154217447,-0.1154672191998537,0.2685597401034774,-0.1987966631395035,0.049918959869259316,-1.0,-0.25361212523509247,0.08550058152407658,-0.16145340937598684,-0.038439735354462434,-0.10906963824573368,0.047015968556251675,-0.00775590633354184
533,2015,2,8,0.10852692946774889,0.004753598342797982,-0.41483717996952285,-1.0,0.13169412538410086,0.10470510647384401,-0.032705754696282896,-0.09366858183059357,-1.0,0.0,-0.10921051713673813,-0.19937806789853774,-1.0,-1.0,0.008153514871472867,-1.0,-0.3481555643532105,-0.168549120920377,-0.05044570227765732,-1.0,0.13067248184037972,-0.16950707981184554,0.0,-1.0,-0.1140391391910045,0.12234332035432782,-0.0405602423859196,-0.2960459687728487,-0.015581863027669507,-0.07608586719316068
