,year,month,week,pct_서초구,pct_영등포구,pct_종로구,pct_강서구,pct_양천구,pct_강남구,pct_강동구,pct_마포구,pct_관악구,pct_노원구,pct_중랑구,pct_서대문구,pct_구로구,pct_송파구,pct_성동구,pct_동대문구,pct_도봉구,pct_용산구,pct_은평구,pct_광진구,pct_금천구,pct_성북구,pct_중구,pct_동작구,pct_강북구,pct_동남권,pct_서남권,pct_도심권,pct_서북권,pct_동북권
2010,2019,3,10,-0.06497814150989867,-0.015552506461275706,-1.0,0.057511957152762916,0.7553353536144654,0.02194890562890439,-0.14720365881445696,-0.12272650772851179,-0.12356601299199521,-0.02640774104969923,inf,1.1284328936346206,0.08034543149439166,-0.19248778280865098,-0.14406554697311347,-0.170583055357443,0.20890721671472123,0.38952469771530396,-0.013506394758892926,0.31226606407829904,0.0,inf,0.03131449832901678,-0.03163683918048277,0.07112763523991061,-0.0958155559889654,0.0354063095826489,0.17866483951622558,-0.0321467588543054,0.04400165233301556
2017,2019,3,11,0.019772887478996637,-0.103904260736429,inf,-0.09738938292309529,-0.28661567838279445,0.008068478049474193,-0.00045706956570135127,-0.05427952306394457,0.009510967544061,0.025085702666164167,0.19392779083089873,-0.3472639029588991,-0.09149545151118743,-0.04829670899128213,0.289620421990463,-0.08808727420343099,-0.14807724841088266,-0.21606644629636484,0.14891600149831818,-0.14173626095604208,inf,-1.0,-0.05909328772064648,0.03171397809007703,-1.0,0.013263024863213513,-0.13103157198174875,-0.1181351903776825,0.0381872026190595,-0.02801685188775893
2024,2019,3,12,-0.33236159382660424,0.044929481375157954,-0.21799774938488947,0.017857446377176345,-0.15410494088680082,0.06171465733273562,0.09932487671715418,0.2626949525849407,-0.04920580057304036,-1.0,0.06346611177170036,-0.017086642618109993,0.039424363955284036,0.24616135272115058,-0.16275729722347865,0.34708150161626317,0.1453657846716574,-0.043238708215564636,0.04935109858172271,0.32360756932875123,0.6408694011227276,0.0,0.1466975664832888,-0.011929863699822962,0.0,0.00591255011171854,0.011530970649734185,-0.0729422490319982,0.17728048985471356,0.17839033287392936
2031,2019,3,13,0.1072943474146737,-0.222436211167792,0.060869696999781286,0.0023406739310900537,-0.11325594956635121,0.11421074323590119,-0.258131192428412,-0.2526421918577324,0.014708756026315717,inf,-0.30912902611015824,-0.2665358020721251,0.008057401019583521,-0.08567244791645368,0.39519482695853014,0.053429339015322874,0.25642707652247876,-0.07703556660585942,-0.20382304185033395,-0.49249304803686234,-0.04876994625793285,inf,-0.08859040071649082,0.8187071752838044,inf,-0.028846033172504115,-0.026471057815730226,-0.0462504040076106,-0.28359263536559953,-0.02514279908973549
2038,2019,4,14,0.1632359024039769,0.24808666530231838,0.01533563771912072,0.019201766671514964,0.3094930937259539,-0.1663601580056272,0.09578314208156868,0.2347048095845914,0.15862648987414696,-0.3257872738756463,-0.021268292682926848,0.19248269315356725,-0.11126578242601826,0.10554183786928717,-0.4188433542872779,-0.20105561143235617,-0.2552578940382586,-0.015424721973775424,0.22879684849690718,0.09606590496847556,0.027928298609444013,0.14766876875178792,0.07968795272510043,-1.0,0.010583854350491917,0.028348844020827935,0.058993048236191115,0.03181176075192216,0.2705290066992878,-0.1663420566617706
2045,2019,4,15,0.14768093957625772,-0.13941795090757247,0.19245416076790667,-0.07312023484750985,0.09095400412721433,0.053290456892724825,-0.08039523001438897,-0.07660271678126529,-0.1073159890538189,0.11243010520392338,0.6018799014750431,-0.07354660406152813,-0.020603054389556452,-0.12190977205491338,0.02942151402649995,0.15669178437737963,-0.19351023497757114,0.03451415410689007,-0.0914082477634981,0.1688232793042339,0.11699326589956915,0.09898394419504708,-0.14981192873099902,0.0,-0.3785736572070584,-0.019966485648510113,-0.05903678171937354,0.001042526276320066,-0.07061204479822947,0.050545654576313215
2052,2019,4,16,-0.23916152456074802,0.32207666862752515,0.09628221292894468,-0.17218386804129637,0.03296826070282588,-0.045791914572366865,-0.035537116075914144,-0.06686574372808962,-0.08290718636074801,-0.02126403240340935,-1.0,0.32110119603867715,-0.0003444462356531064,-0.0416420890003002,0.01366838156814576,-0.21908564953074483,0.17730464107824462,-0.2550968911708211,-0.03401893615322471,0.5999902903901566,-1.0,-0.014751553855633204,0.16741237661540587,inf,-1.0,-0.07015824332192522,-0.004541814774075448,0.02849447371366054,-0.031006092072712987,0.10918542479265869
2059,2019,4,17,0.40447259477368647,-0.34310537050124945,-0.1745453333621627,0.2534764136235399,-0.04582832691705763,-0.10003865899484166,0.3557069387737166,0.14949963392848087,0.17532515895320566,-0.011003228160840539,inf,-0.05729066227838331,0.08959776751440485,0.24336193838343068,0.46980905699868303,0.10955041557994738,0.15706378823563427,0.4888700748198078,0.1901770012113393,-0.48568058195500974,inf,0.16743092558682093,-0.06480443438669614,-1.0,inf,0.1482792508272759,0.030939597791613593,0.07208035732020446,0.15489165934857296,-0.007209187021831709
2066,2019,4,18,-0.0968928321046858,0.39189770197131857,-0.1850803974261528,0.26305485489436786,-0.16464336678282898,0.23834578468766243,0.245605367032927,-0.13267991797850387,-0.39246982826934285,-0.0853134136824224,-0.08950806004604861,0.16573028219751706,0.17205522500350345,-0.06856758759274251,-0.1606424370364924,0.2290118373586656,-0.12507347456759244,-0.0740179715390471,-0.16126877891158387,1.2085028235757744,-0.266652145414061,-1.0,0.08536870906073313,0.0,-1.0,0.05744956516664934,0.04594372645263656,-0.07927530043176756,-0.08395235922492417,0.05986120382615323
2073,2019,5,19,0.12689574427509864,-0.12025917396668107,0.026960465264044498,-0.25454377130339134,0.14887240143012237,-0.04373927314979853,-0.43713028944477683,0.00934450670538034,0.8393847340715004,0.4308301330382065,0.1819164002481799,-0.05664871650723824,-0.14873359534273212,-0.060942334529098696,0.03271626125144067,0.08178631781817591,-0.07660026499158135,0.054635725880870956,0.1997007856090911,-0.4043527186761784,-1.0,inf,-0.30064362819635093,0.0,0.0,-0.09497060092995213,-0.03915805283230367,-0.17344860645737692,0.05633318944070154,-0.032030712759126945
2080,2019,5,20,0.011457599546653263,0.1624236183140093,0.12769049606995297,0.10234186987363558,-0.1260283196209977,-0.004123730277109772,0.27198491549566595,-0.009328528659848567,-0.24327792664059245,-0.05111169819632655,-0.3353506356774689,-0.049866283604438344,-0.12265614980484796,0.11206706297183078,-0.09161027398770039,-0.29004993992305306,0.0855017173227004,-0.09986302896565458,-0.06069965022039581,0.6276432521783475,inf,-1.0,1.335586354523111,0.0,inf,0.09138483397958064,0.016132875765440202,0.45792267351107196,-0.04613095011730717,-0.06826782520488173
2087,2019,5,21,-0.11395419217577718,-0.4396263633745192,-0.03106227993908861,0.0168663925643997,-0.16596277162660367,-0.032846503573768504,0.1386743642986219,0.24076886413852927,-0.10245053902406054,-0.207413385537493,1.0533527061387575,-0.18567514504219707,0.2177516768361496,-0.12442825652887035,0.1984800363055943,0.09050963141857693,0.06473449392866093,-0.030906519561624712,-0.18696189850930978,-0.33283861565714645,-0.18343346979279884,inf,-0.5349618575470412,inf,-1.0,-0.05247155545875293,-0.2310750613334841,-0.24211457429096273,0.015236001991052461,0.08075584979495787
