,year,month,week,pct_de_관악구,pct_re_관악구,pct_de_은평구,pct_re_은평구,pct_de_송파구,pct_re_송파구,pct_de_구로구,pct_re_구로구,pct_de_영등포구,pct_re_영등포구,pct_de_마포구,pct_re_마포구,pct_de_광진구,pct_re_광진구,pct_de_도봉구,pct_re_도봉구,pct_de_중랑구,pct_re_중랑구,pct_de_성북구,pct_re_성북구,pct_de_성동구,pct_re_성동구,pct_de_용산구,pct_re_용산구,pct_de_금천구,pct_re_금천구,pct_de_강동구,pct_re_강동구,pct_de_중구,pct_re_중구,pct_de_강서구,pct_re_강서구,pct_de_강남구,pct_re_강남구,pct_de_서초구,pct_re_서초구,pct_de_양천구,pct_re_양천구,pct_de_동대문구,pct_re_동대문구,pct_de_노원구,pct_re_노원구,pct_de_서대문구,pct_re_서대문구,pct_de_강북구,pct_re_강북구,pct_de_동작구,pct_re_동작구,pct_de_종로구,pct_re_종로구,pct_de_서남권,pct_re_서남권,pct_de_서북권,pct_re_서북권,pct_de_동남권,pct_re_동남권,pct_de_동북권,pct_re_동북권,pct_de_도심권,pct_re_도심권
2150,2019,7,30,-0.06283212962473106,0.05143605491329528,0.28835331213495996,-0.1152303950568595,-0.10917892842927546,0.19428826986966552,-0.26388067744052235,0.09708078750848625,-0.28259556082351267,0.14697205791137802,-0.28102358766537283,-0.054573005843633116,0.02252621979024161,-0.2350577599196384,-0.7419313162708386,0.5747198007471983,-0.785543699568282,0.9155111254434054,0.021696110531428614,0.3370944992947815,-0.13198703565195713,0.04064008128016261,2.4846630120460547,-0.16285652079251056,-0.8821595760095409,0.9304054054054056,-0.32373371002710516,-0.11965244058267277,2.7409545101975628,-0.28409090909090906,0.12593880101382227,-0.036641060717668594,0.04308705222385445,0.03793677670337714,-0.4861232904032077,0.21689303904923607,0.6377230623312455,-0.05354058721934363,-0.3711671583431474,-0.06488399528116395,2.410648812370477,-0.21760391198044005,-0.6828803207608747,0.9973262032085561,0.0,0.0,-0.7168786529088798,0.2939597315436244,1.2825526845085524,-0.2899429386590585,-0.175812086881586,0.07052220865581171,-0.22871499164912756,-0.06609641076433048,-0.17642697379388983,0.10998195275392586,-0.3662510116729437,-0.01952627065612944,1.6491118099528284,-0.2631237247263959
2157,2019,7,31,0.07027240844993132,-0.036884829003316466,0.05592760305601052,0.07330361565131227,0.34091622403319866,-0.08054886856042376,0.02245003936003065,0.0717821782178214,0.0348006311323954,0.14559573818833105,0.30321808995473143,0.0781637547105174,1.0808330360328218,0.36782665791201574,-0.6623884591815787,0.20233858668022342,0.18761080112713913,0.216161616161616,0.5273806169883082,-0.2900843881856541,0.3076869419642858,-0.15186721991701246,-0.2627023724671621,-0.18985695708712602,3.5407554013823574,-0.28129739820324373,0.0861239485607399,0.22954506563668797,-0.34269214116269564,0.22751322751322767,-0.16940165147185515,0.09300039323633524,0.10828170658751501,0.2141576336083697,0.09989169679783938,0.02654342518311803,-0.035964990121946205,0.25433394160583944,-0.12486363327317229,0.10623423044575264,-0.6467243125340811,0.17578125,-0.07478498654787658,0.20642570281124506,inf,inf,0.4930724496652068,0.5171161825726138,-0.6186486192720089,0.13674033149171283,0.016258027819042287,0.07445509866113542,0.18026196853116283,0.09502676601260651,0.14589663768754124,0.041800447448714584,0.18320583385110356,0.07779803322463841,-0.4192675719475937,0.08656101607643474
2164,2019,8,32,-0.4437823548918003,0.08058532088950332,-0.3176820740846993,-0.017868020304568466,-0.12916122593933888,-0.0017327804938427338,0.00857802215014547,-0.10348619817441984,-0.09754699709055237,-0.12080995364723135,-0.18336696036660638,0.01354872329338197,0.23976116895196387,-0.19044665012406925,0.7766231643532491,-0.03614341085271311,0.6610386991512216,-0.301033591731266,-0.08582056573248942,0.17285785042100055,-0.03427730255022632,0.04513209393346407,-0.7315029001519127,0.38202247191011196,0.08569742749453413,-0.136928289102202,0.04900590919696768,-0.09567071594727328,-0.33718664761657346,0.06096059113300467,0.03455002870556956,-0.02607371381550616,-0.1638200402894875,-0.17839356404035267,-0.08689000815600478,-0.1258569276645457,-0.7183718851511915,0.06055646481178378,0.7289100969592364,-0.1344262295081966,0.9683351708930541,0.11760797342192686,1.136694047607698,-0.14732737302644128,-1.0,-1.0,-0.6141521511424914,-0.06780626780626775,-0.6990166737922189,0.41190765492102055,-0.08870331050732116,-0.05862832134262741,-0.10497640008345666,-0.004255902052846983,-0.09960469641806002,-0.10166489000471157,0.2701822900742401,-0.08486523714656824,-0.5460757202423888,0.2634904447301911
2171,2019,8,33,0.10086018767416327,-0.018006959672037248,0.40361733884106465,0.0724622700020674,0.11961744426182963,0.023021334254364145,-0.24772763199277692,0.12507937424233662,0.513148895189879,-0.16307323750855574,0.1764900999499961,-0.04707226506712381,-0.46673658169301935,0.1562012203774652,1.040703770671819,-0.20431620924231764,-0.3777105774324562,0.19667282809611808,0.15061203214850183,-0.023226351351351315,-0.3253686174952505,0.10875198528797125,2.5640081010704985,-0.30243902439024384,-0.26405836380153036,0.06332679097154048,-0.129085890726226,0.0810028056837726,0.5427852896988696,0.17072934803637052,-0.24169126524418494,0.0876982810114817,-0.23381374445857284,0.015288100149772665,0.6761949604871553,-0.04149815368384002,3.2723995311083103,-0.1622574955908288,-0.2000567361277681,-0.049728049728049784,-0.8040083348270299,-0.02199762187871579,0.3131860426573514,-0.10726900910949977,inf,inf,2.43325960184999,-0.3684596577017115,0.6215463458110517,-0.11302352266207694,-0.05314296484354486,0.025848137448827524,0.24050197108002247,-0.03410184767913449,0.0377533181004619,0.014997718080669964,-0.21889567069153126,0.03466050574590218,0.7536044872924108,-0.074203821656051
2178,2019,8,34,0.6981352277780415,-0.15085348795366038,0.03256875758138045,-0.07753366406803652,-0.10021099495810282,0.012340228452212276,0.10472660600834072,-0.021651551884110054,-0.21526138185816446,0.2910641166621539,0.00839652771944377,-0.09492836160901608,0.08907140335837838,-0.042680494615077724,-0.30871310201967894,0.07783018867924518,0.09466448166514141,-0.28405931417979613,-0.7786107275158369,0.23994811932555082,-0.13684437178515874,-0.0293727382388419,0.5650138546131531,-0.14985014985014955,0.07830071585605936,-0.04850350244109514,0.5009905707693854,-0.023777628935030215,-0.48524461756673787,-0.06824754193175231,0.2678636668225365,-0.1479060035656644,0.38235868776862025,-0.019924907285835958,-0.6103959918663396,-0.08464501926252077,-0.5229031405106117,0.048016194331983675,-0.15237682206963032,0.12673753066230575,1.3315232923692482,-0.00911854103343468,-0.41318948918337295,0.08746355685131202,-0.3611741160773848,-0.04983388704318914,0.07576414269203124,0.3066202090592334,2.849693281641066,-0.06856403622250962,0.10794023507563688,-0.0579210228838255,-0.05649251257808341,-0.06445418598481567,-0.027685586755939795,0.007079220344654136,-0.20104549651719628,0.027153574200224018,0.7674059117096721,-0.14007939583387163
2185,2019,8,35,0.041619195264397835,-0.025854055310248425,-0.29468719595779846,0.07780390689719652,0.006730987592300508,-0.01820047544936798,0.23431584979691533,-0.06168088204701461,-0.013785158450928203,-0.046047463669597444,-0.019966617541680276,0.07563165008837869,0.16273058977901567,0.20589285714285732,0.7304288791085307,-0.49617067833698025,-0.39428404782735493,0.41747572815534006,2.2969306930693065,-0.4728033472803347,0.39869637418498494,-0.09693177635761374,0.248067792390128,0.26175088131609847,-0.46212891200966577,0.2510640796078316,-0.3473421413475045,-0.04925263415829473,0.5998642840986201,0.038485412787088835,-0.25828554275027205,0.12929903610334725,0.1431706032479083,0.0024043433298859274,0.9013007004657947,0.08239255298078829,1.610405833343071,-0.10146024878312598,0.3080865235385408,-0.0037735849056605986,-1.0,-1.0,-0.49399092978938364,-0.08960610435141259,0.7339181286549705,-0.12587412587412594,-0.7256426776040579,0.16592592592592603,-0.8121101099876092,0.14875000000000016,-0.07658055252086282,0.05649785987495659,-0.17217851563812514,0.042827388812113565,0.0819161849876393,-0.021130770056104198,0.31299255941459214,-0.0274512171732596,-0.3685836090065092,0.2181754456238736
2192,2019,9,36,-0.1270419097988611,0.10571874556548866,0.21032391605140233,-0.14850720056199507,-0.37072461080073293,0.10374458155557287,-0.14606228665688914,0.03857665447289649,0.02167862196740189,-0.04909822006548947,0.2989534062438859,-0.07316032938551831,0.361992166500269,-0.3214571301643716,-0.6449260657223643,1.0803474484256244,0.7233188894238483,-0.3242009132420093,-1.0,-1.0,0.2091410279210386,-0.019420773125849222,-0.5183250787933363,-0.2980209545983703,0.45187560548476036,-0.09223955889253854,-0.13129875259190982,0.08750000000000013,-0.6716476228423067,0.0924088463837418,0.005037390584940349,0.028188405797102023,-0.4558497771334138,0.0933747982521751,-0.031879650183821884,0.07522981745305612,-0.31607908731844503,-0.02526268723451841,-0.18386263704250738,-0.0885416666666663,inf,inf,0.41775053727202827,-0.009902431920780552,-1.0,-1.0,0.29346783529022646,-0.3786531130876748,-0.01761034964237873,-0.2201668480232135,0.004727268202686652,-0.00468863178918244,0.3165178019049777,-0.07507118919861289,-0.23667026029445648,0.09371951296767955,-0.06394274051941651,-0.08997949918245796,-0.3093607447123915,-0.12133243954004014
2199,2019,9,37,-0.2738069177108855,0.1382877902385089,0.5286596606886476,-0.18026565464895639,0.9440753443051528,-0.19221866440337965,-0.394298985483892,0.05102559755890845,-0.12721673734551775,0.2382354087878671,-0.5602723100425728,0.05085504521443274,0.1044950050278648,0.3022129108288596,0.12474281795321196,-0.17954070981210857,0.5267585521822811,-0.21846846846846857,inf,inf,-0.2823709369024857,0.08063855914858808,-0.4541610940937918,0.49032614704256505,-0.025635890536996775,-0.06800354682490983,0.07756571157944592,-0.09022396018485601,7.296538118277043,-0.2274020573429636,0.3481371580775561,-0.15374105420972684,1.625104694128917,-0.0003480348034804459,-0.14395332318026777,0.040468400206647326,-0.8033385196980564,0.35063073394495436,-0.07714469817075975,0.48766233766233746,0.09355067328136091,-0.16402116402116396,6.926929950994524,-0.8973868706182282,0.0,0.0,1.3873120589137766,0.9079754601226995,1.1562726613488037,0.06627906976744158,-0.06977903074172143,0.02645538725700569,-0.05042202633225823,-0.008700687710413879,0.6169114082201483,-0.04666141513368238,0.13628054182200433,0.2013443124299843,1.3392121841380438,-0.005868544600939218
2206,2019,9,38,0.2325170400779435,-0.013764404609475034,-0.4195527958595032,0.38665674603174605,-0.37800890688750577,0.17623779986215804,0.8058077370009364,-0.10738575268817241,0.12598106543950438,-0.16203946702026784,0.3320411962842369,0.028827796869033806,-0.20273906294021016,0.08435282945086886,0.22613240418118452,0.2671755725190841,-0.7442408962446374,0.634005763688761,0.5319559922734527,-0.2438162544169612,0.05551262922306299,0.14801136363636336,1.0246300227330893,-0.008690122933446287,-0.0015847294044754046,0.06528103044496492,-0.17846195153603484,-0.03719912472647702,-0.5712101910828026,0.21104815864022686,-0.3650559891748413,0.1913058079441774,-0.46598991898321585,0.043121231355125245,0.23271237807478506,-0.13528981341138335,5.114290468860508,-0.048119785118299285,0.38091035355755154,-0.2659973810563072,0.9805573558003886,-0.26371308016877637,-0.9380980018803436,14.681159420289855,inf,inf,0.7378940265415637,-0.477491961414791,0.006692449974777137,0.08106143220647044,0.029848520895332964,-0.013421643275542072,-0.3459840326977135,0.07997233672128234,-0.2971619905934212,0.01944497791434574,-0.05877986660511625,-0.040715783168613684,-0.3132836329177645,0.09112554112554139
2213,2019,9,39,0.16722944641122983,-0.10709262607996806,0.2306769050852513,-0.035950634949025506,0.2793111023612289,-0.12195060898421584,-0.0389057276575665,0.05764938361018057,-0.20778628669694055,0.02854945054945035,0.39523700256756866,0.011720002024325549,-0.013655828397599823,-0.13743874758702634,-0.49850573079473337,0.17409638554216844,2.692702122585261,-0.07319223985890666,-1.0,-1.0,-0.1107665289740487,-0.0186304662919361,-0.19827932362695366,-0.19371391917896086,0.3353683689464566,-0.02555647155812013,0.20518727322796293,-0.023042929292929393,-0.29516796005209556,-0.07304625199362025,0.21321517470402784,-0.03881844909959564,0.08170940308799035,-0.09023388476896732,-0.1804933868103603,0.0842500528876664,-0.6870677665796643,-0.002521613832852987,0.33756182860978057,-0.14367269267364402,0.5208606020942412,-0.2177650429799426,-0.023642943305186792,-0.22365988909426981,1.5322147028831,-0.75,-0.6352408246279004,0.39692307692307716,-0.18929793694275554,0.15220802510647835,-0.02884358415996746,-0.0017758223399884088,0.3141017403693045,-0.0002649215663067528,0.03289122767421482,-0.0877069942398927,0.1261230226265464,-0.06781061602247618,-0.27367895974681966,-0.010631341518070436
2220,2019,9,40,0.17105434853855406,-0.17429156708774318,-0.18627928861998433,0.015411255411255986,0.27643269211441446,-0.011261110911415795,0.03278846226888743,0.008138528138528445,0.6095352402297285,-0.16413984583348518,0.2598433093774992,-0.06557400112549239,0.14035639339608652,-0.0276038702333522,1.6720490529864813,-0.17863861809474935,-0.7802391793414496,-0.29400570884871535,inf,inf,0.034737542174928526,-0.12853025936599416,0.5623510207110194,0.16457836117740654,0.09816883805585874,0.10113237016790322,-0.15779341393858626,0.10733441033925684,0.2089034971942405,-0.0997935306262906,0.12990746577900403,0.007898526481155743,-0.19421914171951038,0.007643495817709622,0.0723292138455709,-0.006923622090170944,0.6235564989027591,0.06700810926163037,-0.31537208332999345,0.08240740740740726,-0.51586020885682,0.5777080062794344,0.5399454141114628,-0.13660714285714282,-0.8532674354750137,4.185185185185184,0.6163828061638279,-0.03634361233480199,0.6029868084371586,-0.3536409116175653,0.25004208585621135,-0.04926275011128267,0.19248509053663576,-0.02365380422934371,0.029839569826050294,0.03718538627892998,-0.17667781987113884,-0.08126526148833246,0.4937717969241322,-0.13921671674530722
2227,2019,10,41,0.12733590119050975,0.1930948935290473,-0.04009202171833881,0.07100014112998076,-0.2869350303956393,0.07142279218414993,0.33066038955616595,-0.05824999134858311,-0.11212953296386052,0.02859120046620056,-0.10622874334022459,0.08746538846359697,-0.4078218253930601,0.11765247834899584,-0.012364311117983529,0.02071837584591374,4.772531347962382,0.1967654986522911,-0.49925690021231406,-0.11597472924187735,-0.04963983100667024,-0.10978835978835977,-0.07050365691489369,-0.0904961147638973,-0.3489971848496457,-0.11143617021276597,0.03420098407357508,0.07843137254902,0.5678030569838701,0.2576452599388377,0.0782815425228649,0.004236741662393406,0.11826263865921915,0.10889166837791953,-0.20435232682617943,0.06303841086449813,1.160388718305847,-0.2848533333333334,-0.14187200336854167,0.12660393498716838,1.0122895983620217,-0.2965174129353233,2.2729062961544777,-0.2071699413995175,-0.5127245508982036,0.6714285714285715,-0.40578483023917045,-0.1695238095238093,-0.1600637522768672,0.25515995872033015,0.02749220945593489,0.003843982838128701,-0.07300974103822533,0.03219828067433306,-0.1562419367241169,0.033933912242303244,0.015029379211562777,0.08623006629636287,0.1256598145766914,0.19240605300451175
2234,2019,10,42,0.12208747926676655,-0.21889447236180937,-0.12161252099368358,-0.03298303409652481,0.4665124308852451,-0.025799681574757538,-0.23667621068105504,-0.0781865784759539,0.011124587523569929,0.14053238199780438,-0.13019319688920883,0.03984080794248568,0.739842413706082,-0.11961091418679404,0.006705244787361009,-0.10852713178294582,-1.0,-1.0,-0.05391845099286263,0.32312404287901986,0.29883872457648075,0.18610698365527467,-0.45292404719964463,0.030494216614090464,0.6917911672190471,0.12010376134889733,0.9826437152174028,-0.1416396103896106,-0.3382633737830274,-0.3040816326530612,-0.1440802276051586,-0.004632552952612445,-0.3980339774697065,0.030228500280583548,0.3063177978304694,-0.08785791464073489,-0.4083349988073057,0.06986601039103113,1.0927740179422853,-0.13257403189066053,-0.6704179493671485,0.9618104667609619,-0.3416287828141017,0.3443478260869566,-0.2519201228878649,-0.2777777777777778,-0.1716421848887324,0.6183486238532105,1.2062102676658588,-0.13730729701952715,-0.020060167083969738,-0.007072089849209817,-0.07944330557475698,0.048756031549149315,0.2007872972113247,0.041192542052387315,0.17520877974013027,0.030616382806163855,-0.1339787886184317,-0.20849916951330327
2241,2019,10,43,-0.08254978889890996,0.25846233025852206,0.507863243762168,-0.009193107249451438,-0.37692444018900895,0.0494001411432603,0.017204914024012696,0.006637168141592875,-0.059622312854987425,0.014464574051687107,0.407100251950157,-0.12495564826936512,0.04756686067929006,0.13960674157303354,0.12683757847991406,0.03978172856891393,inf,inf,-0.6409720147395679,0.18055555555555558,-0.1765835444725964,-0.031005324146570645,0.2970807227821668,0.2046485260770976,-0.668255595138822,0.04172807276095858,-0.33233769972650073,0.088416075650118,0.06210604929051522,0.4994509265614273,-0.3183747282746012,0.008983307780717542,1.2625974590504039,-0.0541254771459333,-0.40119336207274026,0.10587102983638119,-0.1859411785044114,0.42265913000737254,-0.5819731296190154,0.019385026737967825,0.4973974225508848,-0.2143715453016103,-0.11397503702136669,-0.11707632600258722,4.142368240930869,-0.17159763313609466,3.1405198776758407,-0.3789115646258503,-0.0857772493063812,-0.12637598284488938,-0.1272937139877951,0.03983146847839003,0.39684836918329447,-0.08427751340735701,-0.06038688179156393,0.03578263224408773,-0.08012646950713109,-0.023024571769641122,0.024498817238207904,0.23313272093759863
2248,2019,10,44,-0.032486605999724416,-0.07088084939048367,-0.3134304802727793,0.15249715735152636,0.1919865119816595,-0.07928361589919641,-0.0631211095547638,0.022644022644022765,-0.04067436366803445,0.09890000000000021,-0.12308397519776282,0.053565077726151156,0.471356524746005,0.07033111494536204,-0.546237196147378,0.26022092432706945,-0.420328934146178,0.49310344827586206,3.646657420249654,-0.3529411764705882,0.47911673252574993,0.01640271493212686,-0.62636377955512,0.15623529411764703,-0.2100325328365662,0.04733674660917986,0.4713020356096951,0.009209383145091232,0.35462957754401736,-0.11744811136031896,0.20886292876817958,0.05520233375719963,0.2033721889179314,-0.11141410206466673,0.348992913835968,-0.04403829416884253,0.04624286979263181,-0.16998341625207292,0.7583817840333433,-0.026229508196720874,-0.055646920624265794,-0.1019271948608137,-0.1966813199407319,0.2596546310832022,-1.0,-1.0,-0.7374779964794367,0.3548740416210294,-0.5320473912937922,0.5807560137457046,-0.009609665427957381,0.03555237848135384,-0.129927923166687,0.11384863936991962,0.1951728656071583,-0.12772371027473994,0.15355147589134188,-0.017579547109363602,-0.12610939152934497,0.10150697833718669
2255,2019,11,45,0.19969194646227173,-0.15668375640865329,0.5913963772778925,-0.17645998558038956,0.1587645506062938,0.1421084329630058,0.04833815233539185,0.08961250407033527,0.3113277370352334,-0.2584670231729056,-0.18900376521357176,0.0091121188838712,-0.12251422038813287,-0.1372380440623322,-1.0,-1.0,1.0482890795797095,-0.17321016166281766,0.6265849610774155,-0.4303030303030302,-0.4446247554396351,0.037920343429525216,2.4031476589286718,-0.3128205128205128,0.3503650573802928,-0.08726415094339646,-0.731271491930757,0.20932334710743783,-0.7274526343109265,0.0487595804759986,0.21741331270958364,-0.08577302048628355,-0.15544959993443253,-0.019649276633055823,-0.10699221029061612,-0.02206239378489916,1.3817870119236475,-0.07954545454545459,-0.3363209540413947,0.1895141895141892,1.0040338344528559,-0.20600858369098696,1.3379462147537473,-0.41666666666666663,inf,inf,-0.5160246641502355,0.24171382376717876,-0.8103712158551454,-0.41666666666666663,0.1548268296236559,-0.0800317740348856,0.02461576352591921,-0.10230198084352526,-0.1062672753138616,0.0958464981569247,0.06346395486522272,0.05845312927029256,-0.23685400245635313,-0.1148537225920725
2262,2019,11,46,-0.17027342739679951,0.29833926453143556,-0.2358804939461202,0.16611950098489836,-0.005339027551875319,-0.012521664982899638,-0.21138188790396506,-0.034939419554804174,-0.1963741142783183,0.19561326612608632,0.3873809725927726,0.027257442901114537,-0.3678454027070097,-0.09192825112107628,inf,inf,2.6362234342674444,-0.6927374301675977,-0.6189095535635095,1.182624113475177,1.2774314682688694,-0.09497549019607832,0.31093361345370574,-0.27683013503909026,0.4695388219300103,0.028329809725158306,2.0100197668870563,-0.22370528563801384,1.8571955719557196,-0.03742968411942904,-0.022261055146525988,0.004973471128391305,-0.16459353623243245,0.04911053671886889,-0.12754276829278766,0.08342384277217474,-0.5641394066355123,0.5767195767195767,0.7586237939153315,-0.02298827335220377,-0.12313899357127023,0.2540540540540539,-0.3993897787948132,1.3569292123629113,-1.0,-1.0,2.6012813060117232,-0.14143880208333326,13.41222070223438,0.31677018633540355,-0.07486274812374283,0.06273148868623335,0.028574574432260524,0.10845669354515208,-0.010089853656281123,-0.013745240769646005,0.10955005866907919,-0.06572995045710572,0.6864500269498328,0.024900026659557595
2269,2019,11,47,0.06317640178806472,-0.11034338358458973,0.4129728481314141,-0.1718641718641719,-0.1473205134203982,-0.035070222193156475,0.6684203705053744,-0.14477724641328982,-0.45244431825894593,0.16406993854410135,-0.0013529353777308462,-0.023165282097720397,0.11865512214738105,0.18930041152263377,0.5632104009783097,-0.31564625850340133,-0.8528721720510195,2.4109090909090902,0.971268980129049,-0.1811535337124287,-0.2988227146814404,0.006319115323854652,-0.8229202101523226,0.8992628992628993,-0.17797951655028632,-0.09369860197368396,-0.3306521739130436,0.005226960110041201,-0.2893643790645454,-0.015329287480332354,-0.11866198613370793,0.07457455250859701,0.4116014833117414,-0.03223388305847086,0.2915113918194787,-0.011838839029979176,-0.2734043317962884,-0.23579418344519,-0.10203364636595447,0.1011024031738803,-0.709368174095947,0.9612068965517242,0.09017441368216073,-0.4285109983079527,inf,inf,0.1461066366250232,-0.10976303317535552,0.06177624501676915,-0.2885220125786161,-0.094020938596452,0.0011735836978550296,0.1511669304241121,-0.09024712439991,0.1065257805812001,-0.015659955257270042,-0.06413566823067685,0.1568833331095505,-0.2286098581180196,-0.06896155173074714
2276,2019,11,48,-0.26954797590152324,0.05428387242010935,-0.10537058626662754,0.08451882845188252,-0.0022120370102239884,-0.015046451832540386,-0.22889317771558781,0.18937593103229733,0.7748797882250746,-0.09903774331033899,-0.29046955313778267,0.15226208091510562,0.387350277238963,-0.18166089965397925,-0.63627530097663,0.4015904572564615,0.5433602621161944,0.003020611229566539,-0.428224795218786,-0.0813492063492065,0.012967535436671396,-0.01883830455259028,2.7905229455709715,-0.20206985769728325,0.33531905353437574,0.1158489596712049,0.506892569737649,-0.09596788907133735,0.6625186296886889,0.008846684522360038,-0.06460302463198742,-0.04911244808997972,0.05230875935598833,-0.08803784875685372,-0.16171351175884596,0.13813664596273312,1.1036575493910252,0.01341281669150507,-0.05410830159064384,-0.05453829493994844,0.7587732378964116,-0.17582417582417587,-0.6288962841865323,0.4655810510732792,-1.0,-1.0,-0.654178843467953,0.43313458262350957,-0.7035113522441621,0.7142857142857142,0.007418613045716116,0.003541275542449984,-0.3198174827193747,0.18274416651488412,-0.021506479709786475,-0.025020348109191737,-0.03575993500804797,-0.08694981035547311,0.04618430567924303,0.09079537612146282
2283,2019,12,49,-0.1885951342017852,0.21772847270750817,-0.02939799263014331,0.01359494415050011,0.14422948667317037,-0.03651487381925844,0.5085822313928758,-0.15853008580717387,0.12034488440788049,-0.08427212874908518,0.15846828982857852,-0.010030194919965374,-0.08451697233645084,0.13953488372093048,1.3991849671722894,-0.1304964539007093,-0.4468298349714702,0.1452612931798054,-0.21097376890433217,0.45302375809935236,0.7163846959410658,-0.14800000000000013,-0.020361965470251153,-0.08073929961089499,0.4572665679851615,-0.23035604665438936,-0.09316889181584143,0.2532795156407668,-0.07821611489684466,-0.016009654062751677,0.15821137792435325,-0.012998020334030302,-0.40568008757454643,0.175285472798151,0.399523300841234,-0.16736520410390754,-0.5428542197301474,0.004770658263305583,-0.2137601783382055,0.10245730945439391,0.09284119492411591,-0.09444444444444444,1.4423373878311252,-0.2779220779220779,inf,inf,1.1292305371721625,-0.16196136701337316,0.5965282563749135,-0.09928176795580124,0.07120902878455748,-0.02798858101681745,0.2260954004101361,-0.031006270004822922,-0.030074939147321844,0.018545756224612076,0.0002527015327689064,0.06606939858171401,0.033242047574512545,-0.025868545817249067
